Transaction_ID,Vehicle_ID,Permit_ID,Parking_Space_ID,Zone_ID,Zone_Name,Zone_Type,Event_Time,System_Time_Stamp,Permit_Start_Time,Permit_End_Time,Permit_Status,Occupancy_Status,Violation_Type,Violation_Status,Fine_Amount,Created_At,Updated_At
T127272,V74301,P52963,S6636,Z007,Student Housing,Campus,2026-02-17 12:42:57,2026-02-17 12:45:37,2026-02-05 12:42:57,2026-02-24 06:42:57,Active,Vacant,,Closed,0,2026-02-17 11:45:57,2026-02-17 12:45:37
T127273,V76265,P59085,S7921,Z008,Old Town,Mixed Use,2026-02-08 01:40:06,2026-02-08 01:44:03,2026-01-19 16:40:06,2026-02-17 17:40:06,Active,Occupied,,Closed,0,2026-02-08 00:55:06,2026-02-08 01:44:03
T127274,V86704,P71530,S3394,Z002,Campus East,Campus,2025-12-15 22:36:52,2025-12-15 22:40:17,2025-11-17 20:36:52,2026-01-15 05:36:52,Active,Occupied,,Closed,0,2025-12-15 21:28:52,2025-12-15 22:40:17
T127275,V65638,P95666,S4402,Z003,Residential North,Residential,2025-11-07 17:44:09,2025-11-07 17:44:44,2025-11-03 04:44:09,2025-12-07 17:44:09,Active,Occupied,Overtime Parking,Paid,40,2025-11-07 16:32:09,2025-11-07 17:44:44
T127276,V26027,P76742,S9656,Z002,Campus East,Campus,2025-12-09 07:25:36,2025-12-09 07:26:06,2025-11-08 07:25:36,2025-12-17 07:25:36,Suspended,Occupied,,Closed,0,2025-12-09 06:57:36,2025-12-09 07:26:06
T127277,V51950,P62438,S9176,Z005,Riverfront,Mixed Use,2026-01-06 13:47:52,2026-01-06 13:48:51,2025-12-21 13:47:52,2026-01-16 13:47:52,Suspended,Occupied,,Closed,0,2026-01-06 12:22:52,2026-01-06 13:48:51
T127278,V71926,P79988,S1815,Z005,Riverfront,Mixed Use,2026-01-12 09:33:35,2026-01-12 09:34:48,2025-11-25 09:33:35,2026-01-10 08:33:35,Expired,Occupied,,Closed,0,2026-01-12 08:16:35,2026-01-12 09:34:48
T127279,V42346,P53985,S8881,Z003,Residential North,Residential,2025-11-03 11:14:13,2025-11-03 11:14:23,2025-10-11 02:14:13,2025-12-08 12:14:13,Active,Occupied,Loading Zone Misuse,Paid,65,2025-11-03 09:28:13,2025-11-03 11:14:23
T127280,V82326,P91075,S1108,Z005,Riverfront,Mixed Use,2026-02-26 22:01:26,2026-02-26 22:05:14,2026-02-11 17:01:26,2026-04-10 06:01:26,Active,Occupied,,Closed,0,2026-02-26 20:37:26,2026-02-26 22:05:14
T127281,V54166,P33900,S4510,Z005,Riverfront,Mixed Use,2026-01-01 11:26:41,2026-01-01 11:26:49,2025-12-27 15:26:41,2026-01-19 05:26:41,Active,Occupied,,Closed,0,2026-01-01 10:23:41,2026-01-01 11:26:49
T127282,V52067,P29665,S4342,Z007,Student Housing,Campus,2026-01-30 05:31:29,2026-01-30 05:34:16,2025-11-28 05:31:29,2026-01-26 14:31:29,Expired,Occupied,,Closed,0,2026-01-30 05:04:29,2026-01-30 05:34:16
T127283,V24570,P29859,S8113,Z006,Civic Center,Commercial,2025-12-26 13:29:25,2025-12-26 13:30:16,2025-12-09 12:29:25,2026-01-02 23:29:25,Active,Occupied,,Closed,0,2025-12-26 12:33:25,2025-12-26 13:30:16
T127284,V27932,P26514,S3570,Z008,Old Town,Mixed Use,2026-02-10 07:28:07,2026-02-10 07:31:53,2026-02-02 09:28:07,2026-03-12 11:28:07,Active,Occupied,,Closed,0,2026-02-10 06:51:07,2026-02-10 07:31:53
T127285,V81566,P16848,S3665,Z007,Student Housing,Campus,2026-01-01 09:56:39,2026-01-01 09:58:34,2025-12-15 16:56:39,2026-01-24 00:56:39,Active,Occupied,,Closed,0,2026-01-01 09:49:39,2026-01-01 09:58:34
T127286,V20008,P12416,S5354,Z003,Residential North,Residential,2026-01-01 03:58:21,2026-01-01 03:58:44,2025-12-07 06:58:21,2026-02-13 09:58:21,Active,Occupied,,Closed,0,2026-01-01 02:35:21,2026-01-01 03:58:44
T127287,V68856,P60445,S6089,Z004,Transit Hub,Commercial,2026-02-20 06:08:36,2026-02-20 06:10:13,2026-02-14 16:08:36,2026-03-11 21:08:36,Active,Occupied,,Closed,0,2026-02-20 05:54:36,2026-02-20 06:10:13
T127288,V74576,P55411,S8348,Z002,Campus East,Campus,2025-12-16 17:38:07,2025-12-16 17:40:36,2025-11-21 05:38:07,2026-01-30 12:38:07,Active,Occupied,Expired Meter,Paid,45,2025-12-16 16:06:07,2025-12-16 17:40:36
T127289,V53190,P98988,S3473,Z004,Transit Hub,Commercial,2025-12-05 00:07:20,2025-12-05 00:07:41,2025-11-27 00:07:20,2025-12-06 17:07:20,Active,Occupied,,Closed,0,2025-12-04 22:46:20,2025-12-05 00:07:41
T127290,V22908,P91784,S9849,Z004,Transit Hub,Commercial,2025-11-06 12:55:15,2025-11-06 12:57:47,2025-11-04 07:55:15,2025-12-15 01:55:15,Active,Occupied,,Closed,0,2025-11-06 12:31:15,2025-11-06 12:57:47
T127291,V27561,P72694,S7264,Z006,Civic Center,Commercial,2025-11-15 23:13:53,2025-11-15 23:17:28,2025-09-29 23:13:53,2025-11-12 19:13:53,Expired,Occupied,Expired Meter,Issued,55,2025-11-15 22:41:53,2025-11-15 23:17:28
T127292,V40698,P94765,S6989,Z002,Campus East,Campus,2025-11-12 12:06:52,2025-11-12 12:08:04,2025-10-24 23:06:52,2025-12-12 07:06:52,Active,Occupied,Overtime Parking,Paid,40,2025-11-12 11:14:52,2025-11-12 12:08:04
T127293,V87630,P69215,S1044,Z004,Transit Hub,Commercial,2025-12-18 13:56:45,2025-12-18 14:00:42,2025-11-26 05:56:45,2025-12-25 01:56:45,Active,Occupied,,Closed,0,2025-12-18 12:11:45,2025-12-18 14:00:42
T127294,V58773,P50080,S2852,Z008,Old Town,Mixed Use,2025-11-15 15:26:44,2025-11-15 15:28:26,2025-10-19 14:26:44,2025-11-29 05:26:44,Active,Occupied,,Closed,0,2025-11-15 14:32:44,2025-11-15 15:28:26
T127295,V83765,P94109,S9482,Z003,Residential North,Residential,2026-01-14 07:39:18,2026-01-14 07:41:27,2025-12-23 19:39:18,2026-02-11 18:39:18,Active,Occupied,Expired Meter,Issued,45,2026-01-14 06:35:18,2026-01-14 07:41:27
T127296,V75241,P25118,S9907,Z002,Campus East,Campus,2025-12-24 13:39:42,2025-12-24 13:43:41,2025-12-12 12:39:42,2025-12-27 02:39:42,Active,Vacant,,Closed,0,2025-12-24 13:20:42,2025-12-24 13:43:41
T127297,V76412,P48915,S6612,Z001,Downtown Core,Commercial,2025-12-28 22:32:47,2025-12-28 22:35:55,2025-12-23 18:32:47,2026-01-07 10:32:47,Active,Vacant,,Closed,0,2025-12-28 20:37:47,2025-12-28 22:35:55
T127298,V22905,P45669,S1699,Z006,Civic Center,Commercial,2025-12-01 00:45:33,2025-12-01 00:46:21,2025-10-23 00:45:33,2025-11-29 19:45:33,Expired,Vacant,,Closed,0,2025-11-30 23:22:33,2025-12-01 00:46:21
T127299,V54743,P27763,S7059,Z008,Old Town,Mixed Use,2026-02-12 22:18:43,2026-02-12 22:18:50,2026-02-07 23:18:43,2026-03-16 19:18:43,Active,Occupied,,Closed,0,2026-02-12 21:14:43,2026-02-12 22:18:50
T127300,V57484,P93694,S5060,Z004,Transit Hub,Commercial,2025-11-26 03:49:33,2025-11-26 03:50:30,2025-11-24 14:49:33,2025-12-28 11:49:33,Active,Occupied,,Closed,0,2025-11-26 02:24:33,2025-11-26 03:50:30
T127301,V44025,P17367,S7073,Z008,Old Town,Mixed Use,2026-02-12 14:42:45,2026-02-12 14:44:13,2026-01-31 03:42:45,2026-03-22 04:42:45,Active,Occupied,,Closed,0,2026-02-12 14:35:45,2026-02-12 14:44:13
T127302,V30285,P20875,S5406,Z008,Old Town,Mixed Use,2025-12-08 13:04:11,2025-12-08 13:07:11,2025-12-06 16:04:11,2025-12-17 07:04:11,Active,Vacant,,Closed,0,2025-12-08 11:33:11,2025-12-08 13:07:11
T127303,V59332,P76532,S6992,Z005,Riverfront,Mixed Use,2025-11-22 08:33:13,2025-11-22 08:34:20,2025-08-25 08:33:13,2025-11-19 11:33:13,Expired,Occupied,,Closed,0,2025-11-22 06:40:13,2025-11-22 08:34:20
T127304,V93819,P96282,S3790,Z002,Campus East,Campus,2025-11-09 23:39:47,2025-11-09 23:43:20,2025-10-14 11:39:47,2025-12-01 11:39:47,Active,Occupied,,Closed,0,2025-11-09 22:57:47,2025-11-09 23:43:20
T127305,V15978,P10328,S6930,Z001,Downtown Core,Commercial,2025-12-27 11:38:18,2025-12-27 11:41:16,2025-12-19 19:38:18,2025-12-30 18:38:18,Active,Occupied,Loading Zone Misuse,Paid,75,2025-12-27 10:05:18,2025-12-27 11:41:16
T127306,V98007,P37640,S6963,Z005,Riverfront,Mixed Use,2026-01-27 12:40:47,2026-01-27 12:41:51,2026-01-24 08:40:47,2026-02-11 01:40:47,Active,Occupied,,Closed,0,2026-01-27 11:25:47,2026-01-27 12:41:51
T127307,V88454,P47385,S4340,Z008,Old Town,Mixed Use,2026-01-23 11:02:04,2026-01-23 11:05:19,2026-01-21 23:02:04,2026-02-18 05:02:04,Active,Occupied,,Closed,0,2026-01-23 09:52:04,2026-01-23 11:05:19
T127308,V70536,P28864,S7589,Z001,Downtown Core,Commercial,2026-02-18 06:07:01,2026-02-18 06:09:41,2026-02-10 04:07:01,2026-03-19 09:07:01,Active,Occupied,,Closed,0,2026-02-18 05:52:01,2026-02-18 06:09:41
T127309,V31073,P10167,S3888,Z008,Old Town,Mixed Use,2025-12-13 11:58:43,2025-12-13 11:59:44,2025-11-28 13:58:43,2026-01-26 19:58:43,Active,Occupied,,Closed,0,2025-12-13 11:10:43,2025-12-13 11:59:44
T127310,V39764,P59619,S3736,Z004,Transit Hub,Commercial,2026-01-24 05:27:45,2026-01-24 05:30:56,2025-12-30 19:27:45,2026-02-22 04:27:45,Active,Occupied,Restricted Zone,Paid,85,2026-01-24 05:17:45,2026-01-24 05:30:56
T127311,V60246,P82017,S1470,Z008,Old Town,Mixed Use,2025-12-13 11:18:58,2025-12-13 11:19:36,2025-12-02 19:18:58,2025-12-27 13:18:58,Active,Occupied,,Closed,0,2025-12-13 09:39:58,2025-12-13 11:19:36
T127312,V12472,P71239,S4471,Z005,Riverfront,Mixed Use,2026-02-24 21:23:08,2026-02-24 21:24:05,2026-02-07 07:23:08,2026-03-29 13:23:08,Active,Occupied,,Closed,0,2026-02-24 20:57:08,2026-02-24 21:24:05
T127313,V30120,P32672,S8441,Z004,Transit Hub,Commercial,2025-12-17 22:38:15,2025-12-17 22:39:57,2025-12-15 09:38:15,2026-01-04 12:38:15,Active,Occupied,,Closed,0,2025-12-17 20:48:15,2025-12-17 22:39:57
T127314,V48749,P18870,S6979,Z005,Riverfront,Mixed Use,2025-11-06 17:43:43,2025-11-06 17:46:08,2025-11-02 04:43:43,2025-11-17 13:43:43,Active,Occupied,,Closed,0,2025-11-06 17:36:43,2025-11-06 17:46:08
T127315,V48367,P75480,S2358,Z002,Campus East,Campus,2026-02-18 07:42:48,2026-02-18 07:45:24,2026-01-03 07:42:48,2026-02-17 13:42:48,Expired,Occupied,,Closed,0,2026-02-18 06:57:48,2026-02-18 07:45:24
T127316,V67033,P13597,S5245,Z008,Old Town,Mixed Use,2025-12-05 02:41:04,2025-12-05 02:44:50,2025-10-16 02:41:04,2025-12-01 11:41:04,Expired,Occupied,,Closed,0,2025-12-05 02:01:04,2025-12-05 02:44:50
T127317,V58471,P46776,S2584,Z007,Student Housing,Campus,2026-02-16 14:26:56,2026-02-16 14:27:01,2026-01-24 15:26:56,2026-03-05 20:26:56,Active,Occupied,Expired Meter,Paid,45,2026-02-16 12:41:56,2026-02-16 14:27:01
T127318,V46724,P66237,S1164,Z003,Residential North,Residential,2025-12-29 14:58:22,2025-12-29 14:58:43,2025-12-27 20:58:22,2026-02-01 17:58:22,Active,Occupied,,Closed,0,2025-12-29 14:17:22,2025-12-29 14:58:43
T127319,V65423,P64756,S6201,Z007,Student Housing,Campus,2025-11-15 16:40:44,2025-11-15 16:44:02,2025-11-04 14:40:44,2025-12-03 03:40:44,Active,Occupied,,Closed,0,2025-11-15 14:44:44,2025-11-15 16:44:02
T127320,V70630,P78803,S9685,Z003,Residential North,Residential,2025-11-17 17:18:28,2025-11-17 17:19:49,2025-10-02 17:18:28,2025-11-17 03:18:28,Expired,Vacant,,Closed,0,2025-11-17 15:58:28,2025-11-17 17:19:49
T127321,V71415,P71945,S9045,Z007,Student Housing,Campus,2026-01-21 23:23:42,2026-01-21 23:25:42,2026-01-09 20:23:42,2026-02-25 04:23:42,Active,Occupied,Overtime Parking,Paid,40,2026-01-21 22:31:42,2026-01-21 23:25:42
T127322,V28526,P94150,S3662,Z001,Downtown Core,Commercial,2026-01-12 10:00:30,2026-01-12 10:00:48,2025-10-18 10:00:30,2026-01-10 12:00:30,Expired,Occupied,Expired Meter,Paid,55,2026-01-12 09:37:30,2026-01-12 10:00:48
T127323,V14807,P13607,S6989,Z006,Civic Center,Commercial,2026-01-17 00:33:20,2026-01-17 00:35:16,2025-12-28 07:33:20,2026-01-30 16:33:20,Active,Occupied,,Closed,0,2026-01-17 00:16:20,2026-01-17 00:35:16
T127324,V56937,P96762,S5379,Z005,Riverfront,Mixed Use,2026-01-10 18:51:10,2026-01-10 18:51:32,2025-12-29 18:51:10,2026-01-13 18:51:10,Suspended,Occupied,,Closed,0,2026-01-10 18:24:10,2026-01-10 18:51:32
T127325,V18474,P97890,S3835,Z004,Transit Hub,Commercial,2026-02-27 22:02:16,2026-02-27 22:04:25,2026-01-11 22:02:16,2026-02-24 07:02:16,Expired,Occupied,,Closed,0,2026-02-27 20:40:16,2026-02-27 22:04:25
T127326,V67873,P83142,S1687,Z006,Civic Center,Commercial,2026-02-09 09:10:17,2026-02-09 09:13:47,2026-01-11 18:10:17,2026-03-12 08:10:17,Active,Occupied,,Closed,0,2026-02-09 08:30:17,2026-02-09 09:13:47
T127327,V23336,P25840,S8649,Z002,Campus East,Campus,2026-02-16 12:03:57,2026-02-16 12:05:42,2026-02-01 19:03:57,2026-04-03 07:03:57,Active,Occupied,Improper Parking,Paid,55,2026-02-16 10:11:57,2026-02-16 12:05:42
T127328,V13580,P74086,S5380,Z002,Campus East,Campus,2026-02-11 01:38:47,2026-02-11 01:39:20,2026-01-19 07:38:47,2026-03-09 17:38:47,Active,Vacant,,Closed,0,2026-02-11 00:39:47,2026-02-11 01:39:20
T127329,V70383,P90032,S4898,Z002,Campus East,Campus,2025-11-01 04:28:22,2025-11-01 04:28:30,2025-10-14 23:28:22,2025-12-03 11:28:22,Active,Occupied,,Closed,0,2025-11-01 03:26:22,2025-11-01 04:28:30
T127330,V36682,P60828,S4652,Z003,Residential North,Residential,2026-01-02 21:17:14,2026-01-02 21:21:07,2025-12-20 02:17:14,2026-02-17 10:17:14,Active,Occupied,,Closed,0,2026-01-02 19:39:14,2026-01-02 21:21:07
T127331,V18014,P28567,S9468,Z004,Transit Hub,Commercial,2025-12-23 12:03:12,2025-12-23 12:06:46,2025-09-30 12:03:12,2025-12-22 05:03:12,Expired,Occupied,No Permit,Paid,70,2025-12-23 10:20:12,2025-12-23 12:06:46
T127332,V75541,P26302,S3053,Z002,Campus East,Campus,2025-11-06 07:43:11,2025-11-06 07:44:34,2025-10-12 07:43:11,2025-11-08 07:43:11,Suspended,Occupied,,Closed,0,2025-11-06 06:16:11,2025-11-06 07:44:34
T127333,V70797,P20560,S7448,Z002,Campus East,Campus,2026-02-25 03:43:53,2026-02-25 03:45:21,2026-01-28 04:43:53,2026-04-01 17:43:53,Active,Occupied,,Closed,0,2026-02-25 03:25:53,2026-02-25 03:45:21
T127334,V26056,P66853,S6193,Z007,Student Housing,Campus,2026-02-17 11:01:35,2026-02-17 11:04:53,2026-02-10 03:01:35,2026-03-27 23:01:35,Active,Occupied,,Closed,0,2026-02-17 10:29:35,2026-02-17 11:04:53
T127335,V57402,P73361,S7268,Z001,Downtown Core,Commercial,2025-11-17 10:10:04,2025-11-17 10:11:38,2025-11-04 14:10:04,2025-11-30 08:10:04,Active,Occupied,,Closed,0,2025-11-17 09:07:04,2025-11-17 10:11:38
T127336,V60367,P24246,S3821,Z005,Riverfront,Mixed Use,2025-11-19 06:43:28,2025-11-19 06:45:27,2025-10-26 15:43:28,2025-11-22 11:43:28,Active,Occupied,,Closed,0,2025-11-19 05:38:28,2025-11-19 06:45:27
T127337,V44547,P29246,S4168,Z005,Riverfront,Mixed Use,2025-12-09 23:01:00,2025-12-09 23:04:42,2025-11-21 22:01:00,2026-01-24 16:01:00,Active,Occupied,,Closed,0,2025-12-09 22:25:00,2025-12-09 23:04:42
T127338,V95503,P40829,S2961,Z008,Old Town,Mixed Use,2026-02-17 09:30:39,2026-02-17 09:32:38,2026-01-11 09:30:39,2026-02-16 03:30:39,Expired,Occupied,,Closed,0,2026-02-17 08:36:39,2026-02-17 09:32:38
T127339,V73004,P15337,S4300,Z005,Riverfront,Mixed Use,2025-12-08 07:19:09,2025-12-08 07:23:03,2025-10-29 07:19:09,2025-12-06 06:19:09,Expired,Occupied,Loading Zone Misuse,Paid,65,2025-12-08 06:37:09,2025-12-08 07:23:03
T127340,V79672,P44763,S3505,Z006,Civic Center,Commercial,2025-11-12 13:55:26,2025-11-12 13:57:17,2025-09-16 13:55:26,2025-11-10 11:55:26,Expired,Occupied,,Closed,0,2025-11-12 11:57:26,2025-11-12 13:57:17
T127341,V94045,P61062,S1005,Z007,Student Housing,Campus,2025-12-05 06:41:53,2025-12-05 06:43:37,2025-11-20 10:41:53,2026-01-03 01:41:53,Active,Occupied,,Closed,0,2025-12-05 04:53:53,2025-12-05 06:43:37
T127342,V40130,P54953,S2088,Z007,Student Housing,Campus,2025-11-21 05:02:44,2025-11-21 05:05:46,2025-10-24 01:02:44,2025-12-14 00:02:44,Active,Occupied,No Permit,Paid,60,2025-11-21 04:13:44,2025-11-21 05:05:46
T127343,V73065,P76511,S6418,Z001,Downtown Core,Commercial,2026-01-17 19:19:49,2026-01-17 19:21:07,2025-12-25 14:19:49,2026-02-28 00:19:49,Active,Occupied,,Closed,0,2026-01-17 18:02:49,2026-01-17 19:21:07
T127344,V97107,P39617,S1879,Z003,Residential North,Residential,2025-11-08 21:14:17,2025-11-08 21:15:08,2025-10-24 13:14:17,2025-12-13 02:14:17,Active,Occupied,,Closed,0,2025-11-08 20:48:17,2025-11-08 21:15:08
T127345,V18021,P62067,S5324,Z006,Civic Center,Commercial,2026-01-05 08:11:27,2026-01-05 08:11:52,2025-11-28 08:11:27,2026-01-05 05:11:27,Expired,Occupied,,Closed,0,2026-01-05 08:06:27,2026-01-05 08:11:52
T127346,V38378,P57814,S2347,Z001,Downtown Core,Commercial,2025-11-17 07:22:12,2025-11-17 07:25:15,2025-10-20 14:22:12,2025-11-19 00:22:12,Active,Occupied,,Closed,0,2025-11-17 06:04:12,2025-11-17 07:25:15
T127347,V22806,P89150,S3228,Z002,Campus East,Campus,2026-01-27 11:36:31,2026-01-27 11:36:57,2025-11-08 11:36:31,2026-01-26 20:36:31,Expired,Occupied,,Closed,0,2026-01-27 10:55:31,2026-01-27 11:36:57
T127348,V73789,P89850,S2490,Z004,Transit Hub,Commercial,2026-02-19 05:08:02,2026-02-19 05:10:15,2026-01-19 11:08:02,2026-02-27 17:08:02,Active,Occupied,,Closed,0,2026-02-19 04:29:02,2026-02-19 05:10:15
T127349,V51687,P80697,S6561,Z006,Civic Center,Commercial,2026-02-13 02:07:23,2026-02-13 02:09:50,2026-02-01 14:07:23,2026-03-07 12:07:23,Active,Occupied,,Closed,0,2026-02-13 01:25:23,2026-02-13 02:09:50
T127350,V50225,P10296,S1366,Z006,Civic Center,Commercial,2025-11-14 22:38:58,2025-11-14 22:39:58,2025-10-28 19:38:58,2025-12-12 03:38:58,Active,Occupied,,Closed,0,2025-11-14 21:45:58,2025-11-14 22:39:58
T127351,V39919,P98388,S7659,Z002,Campus East,Campus,2026-01-28 07:10:48,2026-01-28 07:14:48,2026-01-25 01:10:48,2026-02-15 14:10:48,Active,Occupied,,Closed,0,2026-01-28 06:21:48,2026-01-28 07:14:48
T127352,V79478,P92867,S9921,Z002,Campus East,Campus,2025-12-26 20:42:17,2025-12-26 20:46:06,2025-12-07 07:42:17,2026-01-21 12:42:17,Active,Occupied,,Closed,0,2025-12-26 19:23:17,2025-12-26 20:46:06
T127353,V12090,P22589,S5649,Z004,Transit Hub,Commercial,2025-11-13 03:37:47,2025-11-13 03:38:44,2025-10-23 19:37:47,2025-12-03 18:37:47,Active,Occupied,Expired Meter,Issued,55,2025-11-13 02:34:47,2025-11-13 03:38:44
T127354,V34341,P63263,S3590,Z005,Riverfront,Mixed Use,2025-12-07 15:32:50,2025-12-07 15:33:07,2025-11-22 01:32:50,2025-12-31 21:32:50,Active,Occupied,,Closed,0,2025-12-07 13:46:50,2025-12-07 15:33:07
T127355,V67973,P97835,S2634,Z006,Civic Center,Commercial,2026-01-01 04:00:53,2026-01-01 04:04:17,2025-12-18 04:00:53,2026-01-05 04:00:53,Suspended,Occupied,,Closed,0,2026-01-01 02:22:53,2026-01-01 04:04:17
T127356,V48863,P64411,S6063,Z001,Downtown Core,Commercial,2026-01-19 03:43:48,2026-01-19 03:46:02,2026-01-02 08:43:48,2026-01-21 23:43:48,Active,Occupied,,Closed,0,2026-01-19 03:21:48,2026-01-19 03:46:02
T127357,V19554,P56919,S7103,Z003,Residential North,Residential,2026-01-11 05:22:29,2026-01-11 05:23:19,2026-01-06 22:22:29,2026-01-26 16:22:29,Active,Occupied,,Closed,0,2026-01-11 05:11:29,2026-01-11 05:23:19
T127358,V49546,P81541,S2942,Z002,Campus East,Campus,2025-12-16 01:52:50,2025-12-16 01:56:30,2025-09-17 01:52:50,2025-12-13 00:52:50,Expired,Occupied,,Closed,0,2025-12-16 01:25:50,2025-12-16 01:56:30
T127359,V75962,P99630,S4071,Z002,Campus East,Campus,2025-11-22 21:10:41,2025-11-22 21:12:03,2025-11-18 06:10:41,2025-12-04 18:10:41,Active,Occupied,,Closed,0,2025-11-22 20:27:41,2025-11-22 21:12:03
T127360,V52508,P23339,S5344,Z003,Residential North,Residential,2025-11-15 02:58:04,2025-11-15 02:59:56,2025-09-27 02:58:04,2025-11-14 19:58:04,Expired,Occupied,No Permit,Paid,60,2025-11-15 01:38:04,2025-11-15 02:59:56
T127361,V70164,P39445,S3905,Z001,Downtown Core,Commercial,2025-12-28 02:04:53,2025-12-28 02:07:06,2025-12-09 07:04:53,2026-01-31 11:04:53,Active,Occupied,,Closed,0,2025-12-28 00:36:53,2025-12-28 02:07:06
T127362,V98043,P65302,S3557,Z008,Old Town,Mixed Use,2025-12-27 06:26:25,2025-12-27 06:27:13,2025-10-10 06:26:25,2025-12-24 20:26:25,Expired,Occupied,,Closed,0,2025-12-27 05:53:25,2025-12-27 06:27:13
T127363,V33732,P63439,S7666,Z002,Campus East,Campus,2026-01-31 18:37:08,2026-01-31 18:37:26,2025-11-04 18:37:08,2026-01-30 16:37:08,Expired,Vacant,,Closed,0,2026-01-31 17:37:08,2026-01-31 18:37:26
T127364,V60242,P31455,S7823,Z003,Residential North,Residential,2026-01-26 13:15:48,2026-01-26 13:18:16,2025-11-25 13:15:48,2026-01-23 19:15:48,Expired,Occupied,,Closed,0,2026-01-26 12:00:48,2026-01-26 13:18:16
T127365,V16528,P31900,S2820,Z007,Student Housing,Campus,2026-01-27 14:54:10,2026-01-27 14:56:19,2025-11-23 14:54:10,2026-01-27 06:54:10,Expired,Occupied,,Closed,0,2026-01-27 13:27:10,2026-01-27 14:56:19
T127366,V31233,P30069,S9227,Z002,Campus East,Campus,2025-11-03 07:03:27,2025-11-03 07:05:31,2025-10-22 17:03:27,2025-11-08 11:03:27,Active,Occupied,,Closed,0,2025-11-03 05:05:27,2025-11-03 07:05:31
T127367,V83744,P15049,S7605,Z005,Riverfront,Mixed Use,2026-02-10 16:13:25,2026-02-10 16:15:06,2026-01-27 04:13:25,2026-03-18 06:13:25,Active,Occupied,,Closed,0,2026-02-10 14:24:25,2026-02-10 16:15:06
T127368,V32643,P81194,S3755,Z005,Riverfront,Mixed Use,2025-11-05 02:40:16,2025-11-05 02:43:09,2025-11-04 13:40:16,2025-12-17 02:40:16,Active,Occupied,,Closed,0,2025-11-05 01:05:16,2025-11-05 02:43:09
T127369,V53559,P59303,S7779,Z002,Campus East,Campus,2025-12-08 21:48:05,2025-12-08 21:48:22,2025-11-14 07:48:05,2026-01-22 07:48:05,Active,Occupied,,Closed,0,2025-12-08 20:06:05,2025-12-08 21:48:22
T127370,V44021,P18252,S5209,Z007,Student Housing,Campus,2025-12-11 15:27:22,2025-12-11 15:28:53,2025-12-04 20:27:22,2026-01-24 17:27:22,Active,Vacant,Restricted Zone,Paid,75,2025-12-11 13:51:22,2025-12-11 15:28:53
T127371,V61698,P99765,S1162,Z002,Campus East,Campus,2025-12-26 09:43:16,2025-12-26 09:46:19,2025-10-22 09:43:16,2025-12-23 06:43:16,Expired,Occupied,,Closed,0,2025-12-26 09:35:16,2025-12-26 09:46:19
T127372,V99817,P13614,S6425,Z008,Old Town,Mixed Use,2026-01-10 10:41:57,2026-01-10 10:42:27,2026-01-02 00:41:57,2026-01-17 09:41:57,Active,Occupied,,Closed,0,2026-01-10 10:27:57,2026-01-10 10:42:27
T127373,V79216,P28268,S3234,Z008,Old Town,Mixed Use,2026-02-27 12:42:51,2026-02-27 12:45:58,2025-12-26 12:42:51,2026-02-24 12:42:51,Expired,Occupied,,Closed,0,2026-02-27 11:43:51,2026-02-27 12:45:58
T127374,V62799,P23169,S9424,Z005,Riverfront,Mixed Use,2025-12-19 22:03:36,2025-12-19 22:06:30,2025-11-13 22:03:36,2025-12-16 06:03:36,Expired,Vacant,,Closed,0,2025-12-19 21:21:36,2025-12-19 22:06:30
T127375,V29333,P41144,S3772,Z008,Old Town,Mixed Use,2025-11-18 04:28:24,2025-11-18 04:29:08,2025-10-29 08:28:24,2025-12-06 15:28:24,Active,Occupied,Overtime Parking,Paid,40,2025-11-18 04:21:24,2025-11-18 04:29:08
T127376,V69096,P12741,S7710,Z007,Student Housing,Campus,2026-02-26 02:30:44,2026-02-26 02:32:26,2026-01-29 00:30:44,2026-03-06 09:30:44,Active,Occupied,,Closed,0,2026-02-26 01:50:44,2026-02-26 02:32:26
T127377,V34371,P57645,S6407,Z008,Old Town,Mixed Use,2026-02-06 22:45:53,2026-02-06 22:47:40,2026-01-31 06:45:53,2026-03-03 21:45:53,Active,Occupied,Improper Parking,Issued,55,2026-02-06 21:31:53,2026-02-06 22:47:40
T127378,V82745,P13210,S6128,Z002,Campus East,Campus,2025-11-16 14:50:40,2025-11-16 14:52:39,2025-10-25 02:50:40,2025-12-20 23:50:40,Active,Occupied,,Closed,0,2025-11-16 13:21:40,2025-11-16 14:52:39
T127379,V77658,P84824,S1727,Z007,Student Housing,Campus,2025-12-15 21:49:29,2025-12-15 21:52:43,2025-11-16 07:49:29,2025-12-19 19:49:29,Active,Occupied,Restricted Zone,Appealed,75,2025-12-15 20:09:29,2025-12-15 21:52:43
T127380,V49355,P59932,S4886,Z001,Downtown Core,Commercial,2025-12-29 16:50:37,2025-12-29 16:52:29,2025-12-16 22:50:37,2026-02-04 19:50:37,Active,Occupied,Overtime Parking,Paid,50,2025-12-29 16:33:37,2025-12-29 16:52:29
T127381,V15989,P40962,S5540,Z001,Downtown Core,Commercial,2026-01-24 05:49:58,2026-01-24 05:51:12,2026-01-04 00:49:58,2026-02-08 16:49:58,Active,Occupied,,Closed,0,2026-01-24 04:44:58,2026-01-24 05:51:12
