Audit_ID,Transaction_ID,Appeal_ID,Appeal_Status,Appeal_Date,Appeal_Reason,Data_Source_System,Data_Sync_Status,Sync_Time,Sensor_ID,Sensor_Occupancy_Status,Record_Status,Created_At
AUD326077,T126077,,None,,,Enforcement App,True,2026-02-03 23:23:12,SEN854,Occupied,Matched,2026-02-03 23:26:26
AUD326078,T126078,,None,,,Sensor Network,True,2025-11-27 04:13:36,SEN194,Occupied,Matched,2025-11-27 04:17:25
AUD326079,T126079,,None,,,Permit Portal,True,2026-02-01 22:11:49,SEN940,Occupied,Matched,2026-02-01 22:13:10
AUD326080,T126080,A426080,Approved,2025-12-01 05:51:51,Sensor Error,Enforcement App,True,2025-11-14 05:55:37,SEN933,Occupied,Matched,2025-11-14 05:56:51
AUD326081,T126081,,None,,,Sensor Network,False,2025-12-22 09:58:43,SEN274,Occupied,Matched,2025-12-22 09:49:00
AUD326082,T126082,,None,,,Sensor Network,True,2025-11-02 10:56:13,SEN193,Occupied,Matched,2025-11-02 11:00:24
AUD326083,T126083,,None,,,Enforcement App,True,2026-01-31 09:45:17,SEN815,Occupied,Matched,2026-01-31 09:48:02
AUD326084,T126084,,None,,,Enforcement App,True,2026-01-29 15:40:10,SEN350,Occupied,Pending,2026-01-29 15:41:35
AUD326085,T126085,,None,,,Sensor Network,False,2025-11-30 00:34:43,SEN459,Occupied,Matched,2025-11-30 00:18:11
AUD326086,T126086,,None,,,Permit Portal,True,2025-12-30 10:10:24,SEN497,Occupied,Matched,2025-12-30 10:10:39
AUD326087,T126087,,None,,,Permit Portal,True,2026-01-22 22:40:47,SEN453,Occupied,Matched,2026-01-22 22:45:26
AUD326088,T126088,,None,,,Payment Gateway,False,2026-02-13 06:26:48,SEN689,Occupied,Matched,2026-02-13 06:08:47
AUD326089,T126089,,None,,,Sensor Network,True,2025-12-20 05:45:47,SEN870,Occupied,Matched,2025-12-20 05:47:52
AUD326090,T126090,,None,,,Sensor Network,True,2025-11-01 10:59:00,SEN493,Occupied,Review Needed,2025-11-01 11:02:34
AUD326091,T126091,,None,,,Enforcement App,True,2026-02-18 02:36:07,SEN655,Occupied,Matched,2026-02-18 02:37:48
AUD326092,T126092,,None,,,Payment Gateway,True,2025-12-23 18:40:38,SEN594,Occupied,Matched,2025-12-23 18:42:46
AUD326093,T126093,,None,,,Enforcement App,True,2026-02-20 20:24:26,SEN322,Occupied,Pending,2026-02-20 20:25:56
AUD326094,T126094,,None,,,Permit Portal,True,2025-12-29 19:54:19,SEN130,Occupied,Matched,2025-12-29 19:57:50
AUD326095,T126095,,None,,,Sensor Network,True,2026-01-06 05:11:18,SEN474,Occupied,Matched,2026-01-06 05:12:12
AUD326096,T126096,,None,,,Payment Gateway,True,2026-01-12 07:27:39,SEN599,Vacant,Matched,2026-01-12 07:27:52
AUD326097,T126097,,None,,,Sensor Network,True,2025-11-16 19:21:05,SEN133,Occupied,Pending,2025-11-16 19:23:36
AUD326098,T126098,,None,,,Enforcement App,True,2026-01-23 00:42:32,SEN854,Vacant,Matched,2026-01-23 00:46:15
AUD326099,T126099,,None,,,Permit Portal,False,2026-01-29 07:45:33,SEN437,Occupied,Pending,2026-01-29 07:39:53
AUD326100,T126100,,None,,,Sensor Network,False,2026-01-04 23:08:55,SEN109,Occupied,Review Needed,2026-01-04 22:46:56
AUD326101,T126101,,None,,,Permit Portal,False,2025-12-12 21:24:17,SEN415,Occupied,Matched,2025-12-12 21:21:08
AUD326102,T126102,,None,,,Enforcement App,True,2025-11-01 16:05:21,SEN942,Occupied,Matched,2025-11-01 16:08:18
AUD326103,T126103,,None,,,Sensor Network,True,2025-12-28 04:17:03,SEN519,Occupied,Matched,2025-12-28 04:20:05
AUD326104,T126104,,None,,,Sensor Network,True,2025-12-31 09:52:13,SEN612,Occupied,Matched,2025-12-31 09:52:44
AUD326105,T126105,,None,,,Sensor Network,True,2025-12-17 09:55:39,SEN187,Occupied,Matched,2025-12-17 09:56:50
AUD326106,T126106,,None,,,Permit Portal,True,2026-02-28 03:18:12,SEN756,Occupied,Matched,2026-02-28 03:20:14
AUD326107,T126107,,None,,,Payment Gateway,True,2025-11-27 06:43:59,SEN499,Occupied,Duplicate,2025-11-27 06:48:11
AUD326108,T126108,,None,,,Payment Gateway,True,2026-02-15 19:33:05,SEN512,Occupied,Review Needed,2026-02-15 19:33:55
AUD326109,T126109,,None,,,Enforcement App,True,2026-01-10 02:14:00,SEN264,Occupied,Matched,2026-01-10 02:18:39
AUD326110,T126110,,None,,,Sensor Network,True,2025-12-28 08:28:21,SEN749,Occupied,Matched,2025-12-28 08:30:09
AUD326111,T126111,,None,,,Permit Portal,True,2025-12-04 12:07:27,SEN365,Occupied,Matched,2025-12-04 12:11:59
AUD326112,T126112,,None,,,Payment Gateway,True,2026-02-08 17:48:59,SEN919,Occupied,Matched,2026-02-08 17:50:54
AUD326113,T126113,,None,,,Enforcement App,True,2026-01-20 05:28:20,SEN875,Occupied,Matched,2026-01-20 05:32:41
AUD326114,T126114,,None,,,Enforcement App,True,2026-01-06 21:33:58,SEN452,Occupied,Matched,2026-01-06 21:38:46
AUD326115,T126115,,None,,,Permit Portal,True,2025-12-17 05:32:47,SEN469,Occupied,Matched,2025-12-17 05:35:27
AUD326116,T126116,,None,,,Permit Portal,True,2026-02-12 10:39:51,SEN936,Occupied,Matched,2026-02-12 10:43:12
AUD326117,T126117,,None,,,Enforcement App,True,2025-12-13 01:18:29,SEN600,Occupied,Matched,2025-12-13 01:21:21
AUD326118,T126118,,None,,,Sensor Network,True,2026-02-17 13:56:46,SEN878,Occupied,Pending,2026-02-17 14:00:24
AUD326119,T126119,,None,,,Enforcement App,True,2025-11-15 20:40:07,SEN680,Occupied,Matched,2025-11-15 20:41:29
AUD326120,T126120,,None,,,Enforcement App,True,2026-02-16 11:01:50,SEN924,Occupied,Duplicate,2026-02-16 11:04:27
AUD326121,T126121,,None,,,Payment Gateway,True,2025-12-01 14:34:10,SEN612,Vacant,Matched,2025-12-01 14:38:23
AUD326122,T126122,,None,,,Payment Gateway,True,2026-01-30 14:02:46,SEN115,Occupied,Matched,2026-01-30 14:05:58
AUD326123,T126123,,None,,,Sensor Network,False,2026-02-23 03:53:34,SEN422,Occupied,Matched,2026-02-23 03:51:36
AUD326124,T126124,,None,,,Sensor Network,True,2026-01-07 03:54:07,SEN200,Occupied,Matched,2026-01-07 03:55:36
AUD326125,T126125,,None,,,Sensor Network,True,2025-12-20 14:05:58,SEN254,Occupied,Matched,2025-12-20 14:07:57
AUD326126,T126126,,None,,,Sensor Network,True,2026-01-29 15:22:15,SEN984,Vacant,Matched,2026-01-29 15:24:13
AUD326127,T126127,,None,,,Enforcement App,True,2026-01-04 04:45:38,SEN833,Occupied,Matched,2026-01-04 04:48:38
AUD326128,T126128,,None,,,Enforcement App,True,2026-01-16 01:50:35,SEN516,Occupied,Matched,2026-01-16 01:54:18
AUD326129,T126129,,None,,,Sensor Network,True,2025-11-14 18:48:51,SEN805,Occupied,Matched,2025-11-14 18:51:52
AUD326130,T126130,,None,,,Permit Portal,True,2026-02-01 19:58:07,SEN346,Occupied,Matched,2026-02-01 19:58:07
AUD326131,T126131,,None,,,Sensor Network,True,2026-01-13 18:51:39,SEN370,Occupied,Matched,2026-01-13 18:56:12
AUD326132,T126132,,None,,,Payment Gateway,True,2026-02-23 21:22:46,SEN423,Vacant,Matched,2026-02-23 21:22:53
AUD326133,T126133,,None,,,Sensor Network,True,2025-12-08 10:51:06,SEN603,Vacant,Matched,2025-12-08 10:51:26
AUD326134,T126134,,None,,,Permit Portal,True,2026-02-18 01:34:35,SEN651,Occupied,Matched,2026-02-18 01:36:49
AUD326135,T126135,,None,,,Enforcement App,True,2026-02-13 22:07:32,SEN313,Occupied,Matched,2026-02-13 22:08:08
AUD326136,T126136,,None,,,Sensor Network,True,2025-11-03 04:59:14,SEN101,Occupied,Pending,2025-11-03 05:03:58
AUD326137,T126137,,None,,,Sensor Network,True,2026-01-05 00:45:08,SEN471,Occupied,Matched,2026-01-05 00:48:43
AUD326138,T126138,,None,,,Sensor Network,True,2026-02-07 09:29:34,SEN689,Occupied,Matched,2026-02-07 09:31:10
AUD326139,T126139,,None,,,Payment Gateway,True,2026-02-02 09:01:16,SEN811,Occupied,Matched,2026-02-02 09:03:02
AUD326140,T126140,,None,,,Payment Gateway,True,2026-02-16 07:38:15,SEN221,Occupied,Review Needed,2026-02-16 07:40:24
AUD326141,T126141,,None,,,Sensor Network,True,2025-11-19 01:32:01,SEN627,Occupied,Matched,2025-11-19 01:32:37
AUD326142,T126142,,None,,,Sensor Network,True,2025-11-12 19:38:30,SEN800,Occupied,Matched,2025-11-12 19:41:52
AUD326143,T126143,,None,,,Payment Gateway,True,2025-12-10 13:45:36,SEN549,Occupied,Matched,2025-12-10 13:46:58
AUD326144,T126144,,None,,,Enforcement App,True,2025-11-20 15:23:43,SEN626,Vacant,Matched,2025-11-20 15:26:36
AUD326145,T126145,,None,,,Permit Portal,True,2026-02-18 16:44:01,SEN177,Occupied,Matched,2026-02-18 16:44:10
AUD326146,T126146,,None,,,Permit Portal,True,2026-02-12 09:53:26,SEN270,Occupied,Review Needed,2026-02-12 09:57:44
AUD326147,T126147,,None,,,Enforcement App,True,2025-12-08 07:32:47,SEN283,Occupied,Matched,2025-12-08 07:35:44
AUD326148,T126148,,None,,,Permit Portal,True,2026-01-20 05:43:11,SEN599,Occupied,Matched,2026-01-20 05:43:24
AUD326149,T126149,,None,,,Permit Portal,True,2025-12-09 14:12:38,SEN711,Occupied,Matched,2025-12-09 14:15:28
AUD326150,T126150,,None,,,Permit Portal,True,2026-01-22 15:47:37,SEN145,Occupied,Matched,2026-01-22 15:52:02
AUD326151,T126151,,None,,,Sensor Network,True,2026-02-26 09:19:27,SEN367,Occupied,Matched,2026-02-26 09:22:12
AUD326152,T126152,,None,,,Enforcement App,True,2025-11-11 07:06:24,SEN695,Occupied,Matched,2025-11-11 07:10:14
AUD326153,T126153,,None,,,Enforcement App,False,2025-11-30 05:41:17,SEN664,Occupied,Pending,2025-11-30 05:18:46
AUD326154,T126154,,None,,,Permit Portal,True,2026-02-07 14:24:00,SEN373,Occupied,Matched,2026-02-07 14:28:22
AUD326155,T126155,,None,,,Sensor Network,True,2025-11-09 02:00:56,SEN270,Occupied,Matched,2025-11-09 02:05:10
AUD326156,T126156,,None,,,Sensor Network,True,2025-12-27 18:42:40,SEN468,Occupied,Matched,2025-12-27 18:45:13
AUD326157,T126157,,None,,,Sensor Network,True,2026-02-17 03:06:23,SEN607,Occupied,Matched,2026-02-17 03:10:24
AUD326158,T126158,,None,,,Sensor Network,True,2025-12-22 23:25:09,SEN239,Occupied,Matched,2025-12-22 23:28:17
AUD326159,T126159,,None,,,Enforcement App,True,2026-01-08 14:16:31,SEN395,Occupied,Matched,2026-01-08 14:21:14
AUD326160,T126160,,None,,,Permit Portal,True,2026-02-12 16:28:29,SEN541,Occupied,Pending,2026-02-12 16:28:55
AUD326161,T126161,,None,,,Sensor Network,True,2025-12-15 14:54:38,SEN184,Occupied,Review Needed,2025-12-15 14:57:27
AUD326162,T126162,,None,,,Sensor Network,True,2025-12-11 19:11:28,SEN779,Occupied,Pending,2025-12-11 19:15:52
AUD326163,T126163,,None,,,Permit Portal,True,2026-02-22 20:54:54,SEN310,Occupied,Matched,2026-02-22 20:57:43
AUD326164,T126164,,None,,,Permit Portal,True,2026-01-08 06:59:01,SEN892,Occupied,Matched,2026-01-08 07:00:39
AUD326165,T126165,,None,,,Permit Portal,True,2026-02-05 17:37:41,SEN203,Occupied,Pending,2026-02-05 17:41:58
AUD326166,T126166,,None,,,Enforcement App,True,2026-01-18 15:15:32,SEN101,Occupied,Duplicate,2026-01-18 15:16:27
AUD326167,T126167,,None,,,Sensor Network,True,2026-02-18 15:14:36,SEN741,Occupied,Matched,2026-02-18 15:18:04
AUD326168,T126168,,None,,,Payment Gateway,True,2025-12-11 23:29:47,SEN729,Vacant,Matched,2025-12-11 23:30:47
AUD326169,T126169,,None,,,Permit Portal,True,2026-01-29 11:46:46,SEN522,Occupied,Matched,2026-01-29 11:50:51
AUD326170,T126170,,None,,,Enforcement App,True,2025-12-23 16:15:36,SEN130,Vacant,Matched,2025-12-23 16:19:59
AUD326171,T126171,,None,,,Sensor Network,True,2026-02-23 04:30:39,SEN467,Occupied,Matched,2026-02-23 04:33:18
AUD326172,T126172,,None,,,Enforcement App,True,2026-01-02 12:08:14,SEN239,Occupied,Pending,2026-01-02 12:12:47
AUD326173,T126173,,None,,,Permit Portal,True,2026-02-25 09:50:49,SEN674,Vacant,Matched,2026-02-25 09:54:31
AUD326174,T126174,,None,,,Sensor Network,True,2026-01-18 21:08:12,SEN706,Occupied,Duplicate,2026-01-18 21:12:30
AUD326175,T126175,,None,,,Sensor Network,True,2025-11-12 21:40:27,SEN687,Occupied,Pending,2025-11-12 21:40:36
AUD326176,T126176,,None,,,Permit Portal,True,2025-12-15 21:03:15,SEN445,Vacant,Matched,2025-12-15 21:04:32
AUD326177,T126177,,None,,,Permit Portal,True,2026-02-19 20:45:29,SEN780,Occupied,Matched,2026-02-19 20:50:02
AUD326178,T126178,,None,,,Enforcement App,False,2026-02-21 10:55:14,SEN422,Occupied,Review Needed,2026-02-21 10:36:06
AUD326179,T126179,,None,,,Enforcement App,True,2026-01-26 20:57:51,SEN485,Occupied,Review Needed,2026-01-26 20:59:27
AUD326180,T126180,,None,,,Payment Gateway,True,2025-12-24 18:33:32,SEN702,Occupied,Pending,2025-12-24 18:37:14
AUD326181,T126181,,None,,,Enforcement App,True,2026-01-31 08:54:46,SEN661,Occupied,Matched,2026-01-31 08:56:32
AUD326182,T126182,,None,,,Enforcement App,False,2026-01-19 06:46:12,SEN716,Vacant,Matched,2026-01-19 06:43:05
AUD326183,T126183,,None,,,Sensor Network,True,2026-02-20 20:52:25,SEN604,Occupied,Matched,2026-02-20 20:54:10
AUD326184,T126184,,None,,,Enforcement App,True,2025-12-06 16:50:55,SEN363,Occupied,Matched,2025-12-06 16:52:44
AUD326185,T126185,,None,,,Permit Portal,True,2025-11-09 07:28:18,SEN993,Occupied,Pending,2025-11-09 07:32:13
AUD326186,T126186,,None,,,Enforcement App,True,2026-02-20 17:52:51,SEN318,Vacant,Review Needed,2026-02-20 17:56:27
AUD326187,T126187,,None,,,Enforcement App,True,2026-01-18 01:09:06,SEN489,Occupied,Matched,2026-01-18 01:11:56
AUD326188,T126188,,None,,,Sensor Network,True,2025-12-13 01:03:57,SEN278,Occupied,Matched,2025-12-13 01:07:53
AUD326189,T126189,,None,,,Permit Portal,False,2025-12-20 02:40:25,SEN422,Vacant,Matched,2025-12-20 02:29:59
AUD326190,T126190,,None,,,Permit Portal,True,2026-01-25 17:00:54,SEN387,Occupied,Matched,2026-01-25 17:03:38
AUD326191,T126191,,None,,,Sensor Network,True,2025-12-20 11:09:12,SEN736,Occupied,Matched,2025-12-20 11:09:28
AUD326192,T126192,,None,,,Permit Portal,True,2025-12-04 04:08:31,SEN979,Occupied,Matched,2025-12-04 04:11:45
AUD326193,T126193,,None,,,Permit Portal,True,2026-02-04 19:59:23,SEN105,Occupied,Matched,2026-02-04 20:03:24
AUD326194,T126194,,None,,,Payment Gateway,True,2025-11-30 19:51:59,SEN342,Occupied,Pending,2025-11-30 19:53:54
AUD326195,T126195,,None,,,Enforcement App,True,2025-11-08 01:07:06,SEN596,Occupied,Matched,2025-11-08 01:09:43
AUD326196,T126196,,None,,,Sensor Network,True,2025-11-20 18:51:20,SEN894,Occupied,Matched,2025-11-20 18:54:13
AUD326197,T126197,,None,,,Payment Gateway,True,2025-11-23 03:00:59,SEN117,Occupied,Matched,2025-11-23 03:05:09
AUD326198,T126198,,None,,,Enforcement App,True,2026-01-08 12:33:13,SEN316,Vacant,Matched,2026-01-08 12:33:46
AUD326199,T126199,,None,,,Enforcement App,True,2025-12-13 22:48:36,SEN876,Vacant,Matched,2025-12-13 22:53:20
AUD326200,T126200,,None,,,Sensor Network,True,2026-01-17 09:18:25,SEN368,Occupied,Matched,2026-01-17 09:20:56
AUD326201,T126201,,None,,,Payment Gateway,True,2025-11-16 22:44:35,SEN189,Occupied,Matched,2025-11-16 22:47:35
AUD326202,T126202,,None,,,Sensor Network,True,2025-11-06 02:51:06,SEN342,Occupied,Matched,2025-11-06 02:55:31
AUD326203,T126203,,None,,,Permit Portal,True,2025-11-14 06:24:58,SEN715,Occupied,Matched,2025-11-14 06:27:15
AUD326204,T126204,,None,,,Enforcement App,True,2025-11-06 15:17:17,SEN200,Vacant,Review Needed,2025-11-06 15:19:33
AUD326205,T126205,,None,,,Enforcement App,True,2025-12-10 20:56:17,SEN618,Occupied,Matched,2025-12-10 20:56:47
AUD326206,T126206,,None,,,Enforcement App,True,2026-02-22 06:46:14,SEN840,Occupied,Pending,2026-02-22 06:48:11
AUD326207,T126207,,None,,,Payment Gateway,True,2026-01-04 02:11:31,SEN724,Occupied,Pending,2026-01-04 02:12:40
AUD326208,T126208,A426208,Approved,2026-02-02 20:07:10,Duplicate Citation,Enforcement App,True,2026-01-23 20:10:54,SEN676,Occupied,Matched,2026-01-23 20:12:10
AUD326209,T126209,,None,,,Sensor Network,True,2025-12-01 10:38:16,SEN829,Occupied,Matched,2025-12-01 10:41:46
AUD326210,T126210,,None,,,Enforcement App,True,2026-02-11 11:14:34,SEN287,Occupied,Matched,2026-02-11 11:19:13
AUD326211,T126211,,None,,,Permit Portal,True,2026-01-20 02:01:41,SEN845,Occupied,Matched,2026-01-20 02:02:22
AUD326212,T126212,,None,,,Enforcement App,True,2026-02-03 00:49:06,SEN693,Occupied,Matched,2026-02-03 00:51:43
AUD326213,T126213,,None,,,Enforcement App,True,2026-01-25 16:28:12,SEN936,Occupied,Matched,2026-01-25 16:30:25
AUD326214,T126214,,None,,,Permit Portal,True,2025-11-19 04:50:18,SEN729,Occupied,Matched,2025-11-19 04:52:41
AUD326215,T126215,,None,,,Permit Portal,True,2026-01-06 22:17:09,SEN640,Occupied,Matched,2026-01-06 22:18:41
AUD326216,T126216,,None,,,Payment Gateway,False,2025-12-29 10:19:48,SEN618,Occupied,Matched,2025-12-29 10:18:24
AUD326217,T126217,,None,,,Payment Gateway,True,2026-02-24 16:30:01,SEN974,Vacant,Matched,2026-02-24 16:34:06
AUD326218,T126218,,None,,,Enforcement App,True,2025-11-22 16:03:42,SEN506,Vacant,Matched,2025-11-22 16:05:38
AUD326219,T126219,,None,,,Enforcement App,True,2025-11-28 16:46:12,SEN406,Occupied,Review Needed,2025-11-28 16:50:37
AUD326220,T126220,,None,,,Enforcement App,True,2026-02-06 23:03:12,SEN303,Occupied,Pending,2026-02-06 23:05:34
AUD326221,T126221,,None,,,Permit Portal,True,2026-01-18 12:32:04,SEN626,Occupied,Matched,2026-01-18 12:32:15
AUD326222,T126222,,None,,,Sensor Network,False,2026-01-02 04:00:50,SEN337,Occupied,Matched,2026-01-02 03:55:22
AUD326223,T126223,,None,,,Enforcement App,True,2026-01-23 23:11:24,SEN518,Occupied,Matched,2026-01-23 23:14:46
AUD326224,T126224,,None,,,Enforcement App,True,2026-01-31 09:37:36,SEN224,Occupied,Matched,2026-01-31 09:38:04
AUD326225,T126225,,None,,,Enforcement App,False,2025-12-13 07:29:46,SEN975,Occupied,Matched,2025-12-13 07:12:29
AUD326226,T126226,,None,,,Payment Gateway,True,2026-02-10 23:26:51,SEN686,Occupied,Matched,2026-02-10 23:31:00
AUD326227,T126227,,None,,,Sensor Network,True,2026-01-10 20:15:35,SEN844,Occupied,Matched,2026-01-10 20:19:45
AUD326228,T126228,,None,,,Sensor Network,True,2025-12-07 11:32:26,SEN503,Occupied,Matched,2025-12-07 11:36:46
AUD326229,T126229,,None,,,Payment Gateway,False,2025-12-10 18:20:06,SEN978,Occupied,Matched,2025-12-10 18:10:34
AUD326230,T126230,,None,,,Sensor Network,True,2025-11-16 03:04:13,SEN263,Occupied,Matched,2025-11-16 03:08:56
AUD326231,T126231,,None,,,Enforcement App,True,2025-12-13 22:06:04,SEN787,Occupied,Matched,2025-12-13 22:10:47
AUD326232,T126232,,None,,,Payment Gateway,True,2026-01-26 07:00:32,SEN508,Occupied,Pending,2026-01-26 07:02:27
AUD326233,T126233,,None,,,Permit Portal,True,2026-02-03 01:33:25,SEN736,Occupied,Matched,2026-02-03 01:35:31
AUD326234,T126234,,None,,,Sensor Network,True,2025-12-04 22:11:19,SEN680,Occupied,Matched,2025-12-04 22:14:06
AUD326235,T126235,,None,,,Permit Portal,True,2025-12-02 09:47:21,SEN981,Occupied,Matched,2025-12-02 09:48:59
AUD326236,T126236,,None,,,Enforcement App,True,2026-01-20 01:30:09,SEN774,Vacant,Matched,2026-01-20 01:32:06
AUD326237,T126237,,None,,,Sensor Network,True,2025-12-13 15:22:43,SEN134,Vacant,Matched,2025-12-13 15:26:38
AUD326238,T126238,,None,,,Enforcement App,True,2025-11-02 00:37:53,SEN747,Occupied,Matched,2025-11-02 00:41:07
AUD326239,T126239,,None,,,Enforcement App,True,2025-12-08 20:46:37,SEN669,Occupied,Matched,2025-12-08 20:50:33
AUD326240,T126240,,None,,,Sensor Network,True,2026-02-25 16:13:54,SEN320,Occupied,Matched,2026-02-25 16:15:18
AUD326241,T126241,,None,,,Permit Portal,True,2025-12-16 14:59:14,SEN154,Occupied,Review Needed,2025-12-16 15:00:42
AUD326242,T126242,,None,,,Permit Portal,True,2025-12-20 17:17:24,SEN511,Occupied,Matched,2025-12-20 17:18:01
AUD326243,T126243,,None,,,Permit Portal,True,2025-11-03 00:54:35,SEN969,Occupied,Matched,2025-11-03 00:56:47
AUD326244,T126244,,None,,,Payment Gateway,True,2026-01-30 19:08:10,SEN225,Vacant,Duplicate,2026-01-30 19:08:15
AUD326245,T126245,,None,,,Payment Gateway,True,2025-12-12 23:53:38,SEN880,Occupied,Matched,2025-12-12 23:58:08
AUD326246,T126246,,None,,,Payment Gateway,True,2026-02-03 09:05:14,SEN772,Occupied,Matched,2026-02-03 09:07:54
AUD326247,T126247,,None,,,Sensor Network,True,2025-12-13 00:46:00,SEN284,Occupied,Matched,2025-12-13 00:49:10
AUD326248,T126248,,None,,,Sensor Network,True,2026-01-06 10:31:23,SEN468,Occupied,Matched,2026-01-06 10:34:51
AUD326249,T126249,,None,,,Permit Portal,True,2026-02-07 16:54:05,SEN459,Occupied,Matched,2026-02-07 16:54:26
AUD326250,T126250,,None,,,Sensor Network,False,2025-12-15 13:58:18,SEN485,Occupied,Matched,2025-12-15 13:38:36
AUD326251,T126251,,None,,,Sensor Network,True,2026-02-16 21:50:34,SEN447,Occupied,Matched,2026-02-16 21:51:17
AUD326252,T126252,,None,,,Sensor Network,True,2026-01-12 08:02:29,SEN377,Occupied,Matched,2026-01-12 08:05:34
AUD326253,T126253,,None,,,Enforcement App,True,2025-12-06 02:43:54,SEN137,Occupied,Matched,2025-12-06 02:47:14
AUD326254,T126254,,None,,,Permit Portal,True,2025-12-23 04:35:52,SEN844,Occupied,Matched,2025-12-23 04:40:02
AUD326255,T126255,,None,,,Permit Portal,True,2025-11-03 21:32:08,SEN365,Occupied,Matched,2025-11-03 21:32:38
AUD326256,T126256,,None,,,Enforcement App,True,2026-01-22 02:48:53,SEN875,Occupied,Matched,2026-01-22 02:53:01
AUD326257,T126257,,None,,,Sensor Network,True,2025-11-30 22:21:50,SEN213,Occupied,Pending,2025-11-30 22:22:26
AUD326258,T126258,,None,,,Payment Gateway,True,2025-12-21 23:53:32,SEN806,Occupied,Matched,2025-12-21 23:56:54
AUD326259,T126259,,None,,,Permit Portal,True,2026-01-01 20:01:07,SEN610,Occupied,Matched,2026-01-01 20:04:29
AUD326260,T126260,,None,,,Payment Gateway,True,2025-11-22 16:21:42,SEN368,Occupied,Review Needed,2025-11-22 16:25:47
AUD326261,T126261,,None,,,Enforcement App,True,2025-12-31 07:37:02,SEN122,Occupied,Matched,2025-12-31 07:37:06
AUD326262,T126262,A426262,Rejected,2026-02-17 19:42:42,Duplicate Citation,Payment Gateway,True,2026-02-15 19:42:59,SEN914,Occupied,Review Needed,2026-02-15 19:47:42
AUD326263,T126263,,None,,,Sensor Network,True,2025-11-07 07:37:36,SEN238,Occupied,Matched,2025-11-07 07:40:47
AUD326264,T126264,,None,,,Payment Gateway,True,2026-01-22 15:28:46,SEN900,Occupied,Matched,2026-01-22 15:29:53
AUD326265,T126265,,None,,,Sensor Network,True,2026-02-15 02:33:59,SEN896,Occupied,Matched,2026-02-15 02:33:59
AUD326266,T126266,,None,,,Enforcement App,True,2025-11-29 19:01:44,SEN717,Occupied,Pending,2025-11-29 19:03:01
AUD326267,T126267,,None,,,Enforcement App,True,2026-01-07 17:34:21,SEN485,Occupied,Matched,2026-01-07 17:36:46
